gene.name,Geneid,ribo.log2FC,ribo.padj
C48A7.13,WBGene00200187,NA,NA
F11C1.14,WBGene00200188,NA,NA
K02D3.5,WBGene00200189,NA,NA
F16F9.15,WBGene00200190,NA,NA
C44H4.12,WBGene00200191,NA,NA
ZC443.8,WBGene00200192,NA,NA
F37B12.12,WBGene00200193,NA,NA
T27A10.10,WBGene00200194,NA,NA
Y71H9A.7,WBGene00200195,NA,NA
C17G1.12,WBGene00200196,NA,NA
W07G1.17,WBGene00200197,NA,NA
T21C12.10,WBGene00200198,NA,NA
C54D2.13,WBGene00200199,NA,NA
F09F3.16,WBGene00200200,NA,NA
T19E7.27,WBGene00200201,NA,NA
Y49G5B.5,WBGene00200202,NA,NA
D2092.13,WBGene00200203,NA,NA
F57F5.7,WBGene00200204,NA,NA
C05D2.17,WBGene00200205,NA,NA
C03B8.6,WBGene00200206,NA,NA
F28E10.14,WBGene00200207,NA,NA
C47D2.5,WBGene00200208,NA,NA
F32A6.11,WBGene00200209,NA,NA
F23H12.18,WBGene00200210,NA,NA
B0034.14,WBGene00200211,NA,NA
F17C8.12,WBGene00200212,NA,NA
B0286.9,WBGene00200213,NA,NA
C17H12.35,WBGene00200214,NA,NA
T19F4.8,WBGene00200215,NA,NA
F58G4.8,WBGene00200216,NA,NA
C17G10.12,WBGene00200217,NA,NA
F25F1.3,WBGene00200218,NA,NA
T06A1.10,WBGene00200219,NA,NA
Y48B6A.22,WBGene00200220,NA,NA
F36D4.12,WBGene00200221,NA,NA
Y39A1B.8,WBGene00200222,NA,NA
ZC518.7,WBGene00200223,NA,NA
F01E11.13,WBGene00200224,NA,NA
T24A11.8,WBGene00200225,NA,NA
C15B12.13,WBGene00200226,NA,NA
F56E10.7,WBGene00200227,NA,NA
F57F4.6,WBGene00200228,NA,NA
F38E9.10,WBGene00200229,NA,NA
Y69H2.22,WBGene00200230,NA,NA
T10B9.12,WBGene00200231,NA,NA
R06C1.12,WBGene00200232,NA,NA
Y42H9B.7,WBGene00200233,NA,NA
ZK512.16,WBGene00200234,NA,NA
C08G9.8,WBGene00200235,NA,NA
ZK795.8,WBGene00200236,NA,NA
Y57G11A.225,WBGene00200237,NA,NA
W02G9.6,WBGene00200238,NA,NA
F38B6.16,WBGene00200239,NA,NA
B0344.5,WBGene00200240,NA,NA
K06G5.8,WBGene00200241,NA,NA
F15A8.12,WBGene00200242,NA,NA
Y106G6E.7,WBGene00200243,NA,NA
K06C4.23,WBGene00200244,NA,NA
ZK1290.21,WBGene00200245,NA,NA
M70.11,WBGene00200246,NA,NA
VF15C11L.1,WBGene00200247,NA,NA
ZK617.19,WBGene00200248,NA,NA
F12F3.8,WBGene00200249,NA,NA
ZK867.18,WBGene00200250,NA,NA
R12B2.12,WBGene00200251,NA,NA
F31B12.6,WBGene00200252,NA,NA
C01G8.10,WBGene00200253,NA,NA
Y106G6D.10,WBGene00200254,NA,NA
F35H8.11,WBGene00200255,NA,NA
R10E12.8,WBGene00200256,NA,NA
B0350.75,WBGene00200257,NA,NA
Y54G11A.18,WBGene00200258,NA,NA
R02D5.19,WBGene00200259,NA,NA
W06F12.6,WBGene00200260,NA,NA
F26F12.19,WBGene00200261,NA,NA
C44E4.10,WBGene00200262,NA,NA
K03C7.12,WBGene00200263,NA,NA
W10C8.14,WBGene00200264,NA,NA
C17E4.18,WBGene00200265,NA,NA
K02A4.10,WBGene00200266,NA,NA
Y69A2AR.42,WBGene00200267,NA,NA
F01G12.16,WBGene00200268,NA,NA
Y15E3A.10,WBGene00200269,NA,NA
F43B10.3,WBGene00200270,NA,NA
ZK370.10,WBGene00200271,NA,NA
C09B9.82,WBGene00200272,NA,NA
C07E3.15,WBGene00200273,NA,NA
M03A1.12,WBGene00200274,NA,NA
F16F9.16,WBGene00200275,NA,NA
F15H9.9,WBGene00200276,NA,NA
F36D1.19,WBGene00200277,NA,NA
R05H11.4,WBGene00200278,NA,NA
K01B6.9,WBGene00200279,NA,NA
F53B7.12,WBGene00200280,NA,NA
ZK836.16,WBGene00200281,NA,NA
D2024.17,WBGene00200282,NA,NA
C06A6.13,WBGene00200283,NA,NA
T18D3.13,WBGene00200284,NA,NA
F55F1.10,WBGene00200285,NA,NA
C49A1.16,WBGene00200286,NA,NA
K03E6.8,WBGene00200287,NA,NA
ZK381.53,WBGene00200288,NA,NA
F47B10.12,WBGene00200289,NA,NA
B0511.16,WBGene00200290,NA,NA
C05E7.5,WBGene00200291,NA,NA
F57F10.4,WBGene00200292,NA,NA
C24A3.14,WBGene00200293,NA,NA
Y71F9AL.21,WBGene00200294,NA,NA
T27F7.7,WBGene00200295,NA,NA
M79.13,WBGene00200296,NA,NA
C48C5.8,WBGene00200297,NA,NA
T02C12.8,WBGene00200298,NA,NA
C25F6.22,WBGene00200299,NA,NA
F55A12.16,WBGene00200300,NA,NA
F49B2.8,WBGene00200301,NA,NA
F18A11.11,WBGene00200302,NA,NA
F29F11.14,WBGene00200303,NA,NA
R155.8,WBGene00200304,NA,NA
H28G03.9,WBGene00200305,NA,NA
F10D7.9,WBGene00200306,NA,NA
Y48G8AR.6,WBGene00200307,NA,NA
C56C10.15,WBGene00200308,NA,NA
C46F4.4,WBGene00200309,NA,NA
Y71F9B.21,WBGene00200310,NA,NA
Y17G7A.4,WBGene00200311,NA,NA
F42C5.15,WBGene00200312,NA,NA
F09F9.15,WBGene00200313,NA,NA
K03A11.7,WBGene00200314,NA,NA
C52G5.8,WBGene00200315,NA,NA
C30D11.3,WBGene00200316,NA,NA
C36F7.20,WBGene00200317,NA,NA
T22B2.9,WBGene00200318,NA,NA
T13H2.9,WBGene00200319,NA,NA
Y59A8B.32,WBGene00200320,NA,NA
C02B4.12,WBGene00200321,NA,NA
Y119D3B.26,WBGene00200322,NA,NA
K02E10.10,WBGene00200323,NA,NA
F45B8.17,WBGene00200324,NA,NA
C54A12.8,WBGene00200325,NA,NA
F42D1.12,WBGene00200326,NA,NA
C26G2.8,WBGene00200327,NA,NA
T10A3.4,WBGene00200328,NA,NA
F43E12.6,WBGene00200329,NA,NA
F42G4.9,WBGene00200330,NA,NA
C08D8.6,WBGene00200331,NA,NA
Y50D4A.8,WBGene00200332,NA,NA
F26A10.21,WBGene00200333,NA,NA
T06H11.18,WBGene00200334,NA,NA
T02E9.24,WBGene00200335,NA,NA
ZK945.14,WBGene00200336,NA,NA
C41C4.15,WBGene00200337,NA,NA
F41D9.12,WBGene00200338,NA,NA
F31B12.7,WBGene00200339,NA,NA
F28F9.13,WBGene00200340,NA,NA
W01A11.13,WBGene00200341,NA,NA
C42D8.17,WBGene00200342,NA,NA
F53G2.10,WBGene00200343,NA,NA
F13D11.16,WBGene00200344,NA,NA
ZK270.3,WBGene00200345,NA,NA
F43D2.14,WBGene00200346,NA,NA
T28B11.18,WBGene00200347,NA,NA
F26A10.22,WBGene00200348,NA,NA
T27D12.10,WBGene00200349,NA,NA
Y51A2D.35,WBGene00200350,NA,NA
Y50D4C.9,WBGene00200351,NA,NA
F49C5.15,WBGene00200352,NA,NA
T09E11.13,WBGene00200353,NA,NA
T13H10.14,WBGene00200354,NA,NA
F22A3.15,WBGene00200355,NA,NA
R11E3.15,WBGene00200356,NA,NA
R03A10.12,WBGene00200357,NA,NA
C17G1.13,WBGene00200358,NA,NA
F18E2.13,WBGene00200359,NA,NA
R11B5.9,WBGene00200360,NA,NA
C34H3.19,WBGene00200361,NA,NA
F14F3.15,WBGene00200362,NA,NA
Y69H2.23,WBGene00200363,NA,NA
ZC581.14,WBGene00200364,NA,NA
F16A11.8,WBGene00200365,NA,NA
K08A8.22,WBGene00200366,NA,NA
Y42A5A.11,WBGene00200367,NA,NA
T06F4.14,WBGene00200368,NA,NA
Y73F8A.1170,WBGene00200369,NA,NA
T04C12.27,WBGene00200370,NA,NA
Y67D11A.4,WBGene00200371,NA,NA
E01G6.7,WBGene00200372,NA,NA
VC5.13,WBGene00200373,NA,NA
Y66A7AL.8,WBGene00200374,NA,NA
T24H10.11,WBGene00200375,NA,NA
Y51H7C.30,WBGene00200376,NA,NA
F46H6.11,WBGene00200377,NA,NA
F22B3.17,WBGene00200378,NA,NA
F13H6.26,WBGene00200379,NA,NA
F14H12.14,WBGene00200380,NA,NA
F02E8.9,WBGene00200381,NA,NA
T24D5.10,WBGene00200382,NA,NA
Y38F2AR.19,WBGene00200383,NA,NA
C31H2.13,WBGene00200384,NA,NA
C06A12.18,WBGene00200385,NA,NA
T27F7.8,WBGene00200386,NA,NA
F36D1.20,WBGene00200387,NA,NA
R05G6.18,WBGene00200388,NA,NA
T02E9.25,WBGene00200389,NA,NA
R08B4.12,WBGene00200390,NA,NA
C40H1.11,WBGene00200391,NA,NA
K01A6.19,WBGene00200392,NA,NA
C04C11.16,WBGene00200393,NA,NA
C38C5.3,WBGene00200394,NA,NA
F11D5.26,WBGene00200395,NA,NA
ZK84.14,WBGene00200396,NA,NA
ZK632.17,WBGene00200397,NA,NA
C33F10.22,WBGene00200398,NA,NA
F26A10.23,WBGene00200399,NA,NA
C16E9.21,WBGene00200400,NA,NA
C02B4.13,WBGene00200401,NA,NA
2L52.2,WBGene00200402,NA,NA
K07E12.5,WBGene00200403,NA,NA
F16H6.12,WBGene00200404,NA,NA
ZK617.20,WBGene00200405,NA,NA
C04H5.10,WBGene00200406,NA,NA
C14F11.26,WBGene00200407,NA,NA
ZC123.8,WBGene00200408,NA,NA
C55H1.4,WBGene00200409,NA,NA
C14F11.27,WBGene00200410,NA,NA
F08F1.19,WBGene00200411,NA,NA
W01C8.14,WBGene00200412,NA,NA
C48D5.8,WBGene00200413,NA,NA
C43D7.16,WBGene00200414,NA,NA
B0244.14,WBGene00200415,NA,NA
C33D12.14,WBGene00200416,NA,NA
F56A6.6,WBGene00200417,NA,NA
C05H8.4,WBGene00200418,NA,NA
K08F8.14,WBGene00200419,NA,NA
Y15E3A.11,WBGene00200420,NA,NA
T06F4.15,WBGene00200421,NA,NA
Y95B8A.15,WBGene00200422,NA,NA
T11F9.27,WBGene00200423,NA,NA
H19M22.9,WBGene00200424,NA,NA
T27F7.9,WBGene00200425,NA,NA
C43H6.10,WBGene00200426,NA,NA
W06D4.9,WBGene00200427,NA,NA
C16C2.8,WBGene00200428,NA,NA
C42D4.17,WBGene00200429,NA,NA
W08D2.12,WBGene00200430,NA,NA
K09G1.6,WBGene00200431,NA,NA
C13A10.5,WBGene00200432,NA,NA
K03H4.6,WBGene00200433,NA,NA
Y56A3A.39,WBGene00200434,NA,NA
R10H1.8,WBGene00200435,NA,NA
C34B4.15,WBGene00200436,NA,NA
K05B2.8,WBGene00200437,NA,NA
F10E9.17,WBGene00200438,NA,NA
C09H10.16,WBGene00200439,NA,NA
F55F3.7,WBGene00200440,NA,NA
DY3.10,WBGene00200441,NA,NA
Y54E10A.26,WBGene00200442,NA,NA
C11H1.10,WBGene00200443,NA,NA
C15B12.14,WBGene00200444,NA,NA
Y105C5A.1278,WBGene00200445,NA,NA
Y51H7C.31,WBGene00200446,NA,NA
C05E11.15,WBGene00200447,NA,NA
Y38F2AR.20,WBGene00200448,NA,NA
H32C10.98,WBGene00200449,NA,NA
C04C11.17,WBGene00200450,NA,NA
H08J11.10,WBGene00200451,NA,NA
F46G11.17,WBGene00200452,NA,NA
C16E9.22,WBGene00200453,NA,NA
F47A4.7,WBGene00200454,NA,NA
R151.18,WBGene00200455,NA,NA
T12B3.9,WBGene00200456,NA,NA
Y105C5A.1279,WBGene00200457,NA,NA
F11A1.13,WBGene00200458,NA,NA
F38H4.15,WBGene00200459,NA,NA
B0212.7,WBGene00200460,NA,NA
C18F3.9,WBGene00200461,NA,NA
B0310.9,WBGene00200462,NA,NA
T13H10.15,WBGene00200463,NA,NA
T22B7.17,WBGene00200464,NA,NA
C44B12.11,WBGene00200465,NA,NA
Y59A8B.33,WBGene00200466,NA,NA
W09D6.10,WBGene00200467,NA,NA
F20B10.9,WBGene00200468,NA,NA
F13A2.12,WBGene00200469,NA,NA
Y54G9A.16,WBGene00200470,NA,NA
K04D7.16,WBGene00200471,NA,NA
H03A11.10,WBGene00200472,NA,NA
R12G8.4,WBGene00200473,NA,NA
W01A11.14,WBGene00200474,NA,NA
F29A7.9,WBGene00200475,NA,NA
C48D5.9,WBGene00200476,NA,NA
Y47D3B.21,WBGene00200477,NA,NA
Y73B6BL.282,WBGene00200478,NA,NA
F15A8.13,WBGene00200479,NA,NA
B0310.10,WBGene00200480,NA,NA
T14B1.5,WBGene00200481,NA,NA
F11A6.11,WBGene00200482,NA,NA
Y32F6B.7,WBGene00200483,NA,NA
T09E11.14,WBGene00200484,NA,NA
ZK757.7,WBGene00200485,NA,NA
C02C6.9,WBGene00200486,NA,NA
K08A8.23,WBGene00200487,NA,NA
C16B8.9,WBGene00200488,NA,NA
K08B5.7,WBGene00200489,NA,NA
C08B6.17,WBGene00200490,NA,NA
T06F4.16,WBGene00200491,NA,NA
ZK563.9,WBGene00200492,NA,NA
K03H9.12,WBGene00200493,NA,NA
D2089.7,WBGene00200494,NA,NA
T05A6.17,WBGene00200495,NA,NA
Y53C10A.21,WBGene00200496,NA,NA
F22E12.11,WBGene00200497,NA,NA
F46C8.19,WBGene00200498,NA,NA
F10C1.17,WBGene00200499,NA,NA
T21B10.12,WBGene00200500,NA,NA
R08B4.13,WBGene00200501,NA,NA
C54D2.14,WBGene00200502,NA,NA
F29G9.14,WBGene00200503,NA,NA
T21H8.9,WBGene00200504,NA,NA
C35A11.10,WBGene00200505,NA,NA
ZC123.9,WBGene00200506,NA,NA
C03C11.8,WBGene00200507,NA,NA
F14F11.5,WBGene00200508,NA,NA
Y16B4A.3,WBGene00200509,NA,NA
F40E3.9,WBGene00200510,NA,NA
R04B3.7,WBGene00200511,NA,NA
Y51A2B.15,WBGene00200512,NA,NA
C11E4.12,WBGene00200513,NA,NA
R07G3.14,WBGene00200514,NA,NA
R02F11.7,WBGene00200515,NA,NA
C47G2.17,WBGene00200516,NA,NA
W04G5.15,WBGene00200517,NA,NA
F38B6.17,WBGene00200518,NA,NA
F13G3.14,WBGene00200519,NA,NA
C13D9.13,WBGene00200520,NA,NA
T09B4.17,WBGene00200521,NA,NA
R04F11.23,WBGene00200522,NA,NA
Y75B8A.56,WBGene00200523,NA,NA
F22B7.14,WBGene00200524,NA,NA
R07H5.13,WBGene00200525,NA,NA
C05B10.17,WBGene00200526,NA,NA
T10C6.19,WBGene00200527,NA,NA
R09G11.3,WBGene00200528,NA,NA
ZC53.15,WBGene00200529,NA,NA
C16B8.10,WBGene00200530,NA,NA
C43F9.18,WBGene00200531,NA,NA
K08E7.12,WBGene00200532,NA,NA
T11A5.10,WBGene00200533,NA,NA
H13N06.10,WBGene00200534,NA,NA
F56F10.9,WBGene00200535,NA,NA
C04C11.18,WBGene00200536,NA,NA
R11B5.10,WBGene00200537,NA,NA
C08F8.13,WBGene00200538,NA,NA
ZK638.1,WBGene00200539,NA,NA
F46F3.15,WBGene00200540,NA,NA
ZK180.15,WBGene00200541,NA,NA
T06E8.7,WBGene00200542,NA,NA
C34E7.8,WBGene00200543,NA,NA
F28F5.15,WBGene00200544,NA,NA
K01A12.8,WBGene00200545,NA,NA
C09B7.9,WBGene00200546,NA,NA
F49E10.21,WBGene00200547,NA,NA
F47C8.6,WBGene00200548,NA,NA
H03E18.6,WBGene00200549,NA,NA
B0207.16,WBGene00200550,NA,NA
C04C11.19,WBGene00200551,NA,NA
C03A3.6,WBGene00200552,NA,NA
C02B10.74,WBGene00200553,NA,NA
H08J11.11,WBGene00200554,NA,NA
R153.5,WBGene00200555,NA,NA
C54G4.14,WBGene00200556,NA,NA
F35D2.14,WBGene00200557,NA,NA
W02B8.12,WBGene00200558,NA,NA
ZK180.16,WBGene00200559,NA,NA
Y43H11AL.6,WBGene00200560,NA,NA
C10C6.11,WBGene00200561,NA,NA
F13B9.10,WBGene00200562,NA,NA
F56E3.18,WBGene00200563,NA,NA
W01G7.6,WBGene00200564,NA,NA
F26D10.22,WBGene00200565,NA,NA
F10E9.18,WBGene00200566,NA,NA
K11G9.13,WBGene00200567,NA,NA
C29F7.9,WBGene00200568,NA,NA
Y49G5B.6,WBGene00200569,NA,NA
F25B4.15,WBGene00200570,NA,NA
ZK1025.18,WBGene00200571,NA,NA
T21H3.9,WBGene00200572,NA,NA
W06H8.14,WBGene00200573,NA,NA
F20B10.10,WBGene00200574,NA,NA
F44E7.15,WBGene00200575,NA,NA
F53B1.13,WBGene00200576,NA,NA
Y65B4BL.12,WBGene00200577,NA,NA
T21B6.14,WBGene00200578,NA,NA
B0034.15,WBGene00200579,NA,NA
C28G1.7,WBGene00200580,NA,NA
F58H1.24,WBGene00200581,NA,NA
K12G11.12,WBGene00200582,NA,NA
F17H10.8,WBGene00200583,NA,NA
B0334.19,WBGene00200584,NA,NA
T26H10.8,WBGene00200585,NA,NA
C09D8.12,WBGene00200586,NA,NA
C18A3.22,WBGene00200587,NA,NA
M60.13,WBGene00200588,NA,NA
ZC504.16,WBGene00200589,NA,NA
T05B11.11,WBGene00200590,NA,NA
F47F2.6,WBGene00200591,NA,NA
Y40B10B.3,WBGene00200592,NA,NA
F41E7.16,WBGene00200593,NA,NA
B0350.76,WBGene00200594,NA,NA
C37E2.7,WBGene00200595,NA,NA
C01B7.15,WBGene00200596,NA,NA
F38B6.18,WBGene00200597,NA,NA
C07G2.4,WBGene00200598,NA,NA
F45G2.12,WBGene00200599,NA,NA
C08G9.9,WBGene00200600,NA,NA
M117.12,WBGene00200601,NA,NA
C24A1.6,WBGene00200602,NA,NA
ZK970.11,WBGene00200603,NA,NA
F32A6.12,WBGene00200604,NA,NA
F35G2.16,WBGene00200605,NA,NA
Y37E3.29,WBGene00200606,NA,NA
Y54G2A.67,WBGene00200607,NA,NA
Y39G10AL.5,WBGene00200608,NA,NA
Y97E10B.13,WBGene00200609,NA,NA
C44C11.5,WBGene00200610,NA,NA
C33G3.11,WBGene00200611,NA,NA
Y46G5A.45,WBGene00200612,NA,NA
C08C3.11,WBGene00200613,NA,NA
Y57G11C.1139,WBGene00200614,NA,NA
M01E10.4,WBGene00200615,NA,NA
F56B3.15,WBGene00200616,NA,NA
B0495.21,WBGene00200617,NA,NA
ZK809.14,WBGene00200618,NA,NA
F01E11.14,WBGene00200619,NA,NA
T22B2.10,WBGene00200620,NA,NA
F22B3.18,WBGene00200621,NA,NA
F46F3.16,WBGene00200622,NA,NA
T24A11.9,WBGene00200623,NA,NA
F10F2.14,WBGene00200624,NA,NA
F54E4.14,WBGene00200625,NA,NA
C45B2.16,WBGene00200626,NA,NA
K08B12.12,WBGene00200627,NA,NA
T22B7.18,WBGene00200628,NA,NA
F49E12.14,WBGene00200629,NA,NA
C06A6.14,WBGene00200630,NA,NA
C02B8.11,WBGene00200631,NA,NA
F37B12.13,WBGene00200632,NA,NA
C46G7.109,WBGene00200633,NA,NA
T09B4.18,WBGene00200634,NA,NA
ZK381.54,WBGene00200635,NA,NA
ZC53.16,WBGene00200636,NA,NA
K01A2.15,WBGene00200637,NA,NA
H39E23.4,WBGene00200638,NA,NA
ZK381.55,WBGene00200639,NA,NA
Y41D4B.30,WBGene00200640,NA,NA
T24F3.1,WBGene00200641,NA,NA
T21B6.15,WBGene00200642,NA,NA
F29G9.15,WBGene00200643,NA,NA
ZK973.23,WBGene00200644,NA,NA
R03E9.9,WBGene00200645,NA,NA
C35C5.20,WBGene00200646,NA,NA
E02A10.9,WBGene00200647,NA,NA
T21G5.10,WBGene00200648,NA,NA
ZK180.17,WBGene00200649,NA,NA
T12A7.12,WBGene00200650,NA,NA
ZC477.18,WBGene00200651,NA,NA
C16H3.6,WBGene00200652,NA,NA
Y51H7BR.11,WBGene00200653,NA,NA
F27C1.17,WBGene00200654,NA,NA
K09H11.13,WBGene00200655,NA,NA
C17D12.15,WBGene00200656,NA,NA
C29E6.15,WBGene00200657,NA,NA
C14F5.10,WBGene00200658,NA,NA
F10D2.15,WBGene00200659,NA,NA
W10G11.23,WBGene00200660,NA,NA
C17D12.16,WBGene00200661,NA,NA
F12F6.17,WBGene00200662,NA,NA
R08E3.9,WBGene00200663,NA,NA
F25B4.16,WBGene00200664,NA,NA
Y34B4A.16,WBGene00200665,NA,NA
T01C3.13,WBGene00200666,NA,NA
F56A12.9,WBGene00200667,NA,NA
ZK39.12,WBGene00200668,NA,NA
B0025.6,WBGene00200669,NA,NA
F08C6.14,WBGene00200670,NA,NA
F58E6.16,WBGene00200671,NA,NA
R06C7.12,WBGene00200672,NA,NA
ZK994.11,WBGene00200673,NA,NA
T24D11.6,WBGene00200674,NA,NA
E01G6.8,WBGene00200675,NA,NA
Y59A8B.34,WBGene00200676,NA,NA
C55A6.18,WBGene00200677,NA,NA
K07H8.16,WBGene00200678,NA,NA
R07D5.8,WBGene00200679,NA,NA
F55D10.8,WBGene00200680,NA,NA
Y38F2AL.10,WBGene00200681,NA,NA
W07G1.18,WBGene00200682,NA,NA
C09G5.11,WBGene00200683,NA,NA
F25H8.21,WBGene00200684,NA,NA
D2023.17,WBGene00200685,NA,NA
R11D1.14,WBGene00200686,NA,NA
C31G12.14,WBGene00200687,NA,NA
C36F7.21,WBGene00200688,NA,NA
F35G2.17,WBGene00200689,NA,NA
C34E11.17,WBGene00200690,NA,NA
F46C8.20,WBGene00200691,NA,NA
H03A11.11,WBGene00200692,NA,NA
ZK1025.19,WBGene00200693,NA,NA
F18E9.11,WBGene00200694,NA,NA
H14N18.7,WBGene00200695,NA,NA
C17H11.9,WBGene00200696,NA,NA
C41H7.10,WBGene00200697,NA,NA
F11D5.27,WBGene00200698,NA,NA
K10D6.17,WBGene00200699,NA,NA
F08B6.6,WBGene00200700,NA,NA
C05B10.18,WBGene00200701,NA,NA
C16A3.15,WBGene00200702,NA,NA
Y51H7C.32,WBGene00200703,NA,NA
ZC21.14,WBGene00200704,NA,NA
Y71A12B.30,WBGene00200705,NA,NA
K08E4.12,WBGene00200706,NA,NA
Y71G12B.37,WBGene00200707,NA,NA
K11H3.12,WBGene00200708,NA,NA
Y49E10.32,WBGene00200709,NA,NA
CD4.15,WBGene00200710,NA,NA
C54D2.15,WBGene00200711,NA,NA
H24G06.3,WBGene00200712,NA,NA
T07F10.11,WBGene00200713,NA,NA
ZK836.17,WBGene00200714,NA,NA
K04F10.8,WBGene00200715,NA,NA
C18F3.10,WBGene00200716,NA,NA
F11C1.15,WBGene00200717,NA,NA
F55G7.6,WBGene00200718,NA,NA
K11C4.10,WBGene00200719,NA,NA
C37A5.14,WBGene00200720,NA,NA
C16E9.23,WBGene00200721,NA,NA
F47B7.15,WBGene00200722,NA,NA
T23E1.6,WBGene00200723,NA,NA
F32G8.12,WBGene00200724,NA,NA
Y39A3CL.14,WBGene00200725,NA,NA
Y71F9AR.7,WBGene00200726,NA,NA
F25H8.22,WBGene00200727,NA,NA
F45B8.18,WBGene00200728,NA,NA
C02H7.5,WBGene00200729,NA,NA
C08G9.10,WBGene00200730,NA,NA
F48C11.8,WBGene00200731,NA,NA
BE0003N10.5,WBGene00200732,NA,NA
C34F11.16,WBGene00200733,NA,NA
C29A12.18,WBGene00200734,NA,NA
C26G2.9,WBGene00200735,NA,NA
C18A3.23,WBGene00200736,NA,NA
Y40C5A.21,WBGene00200737,NA,NA
F45B8.19,WBGene00200738,NA,NA
K02D3.4,WBGene00200739,NA,NA
Y47C4A.3,WBGene00200740,NA,NA
B0403.13,WBGene00200741,NA,NA
K02A11.10,WBGene00200742,NA,NA
C05A2.2,WBGene00200743,NA,NA
T22B2.11,WBGene00200744,NA,NA
F15B9.14,WBGene00200745,NA,NA
C27H6.10,WBGene00200746,NA,NA
F52B10.19,WBGene00200747,NA,NA
E02C12.17,WBGene00200748,NA,NA
F38A3.5,WBGene00200749,NA,NA
F20D1.19,WBGene00200750,NA,NA
B0478.25,WBGene00200751,NA,NA
ZK697.16,WBGene00200752,NA,NA
F48D6.5,WBGene00200753,NA,NA
F45D3.12,WBGene00200754,NA,NA
F08G5.18,WBGene00200755,NA,NA
H01A20.4,WBGene00200756,NA,NA
D1046.15,WBGene00200757,NA,NA
F35B12.16,WBGene00200758,NA,NA
F11D11.20,WBGene00200759,NA,NA
Y26D4A.24,WBGene00200760,NA,NA
C02D4.14,WBGene00200761,NA,NA
T28B11.19,WBGene00200762,NA,NA
Y37B11A.5,WBGene00200763,NA,NA
W07G1.19,WBGene00200764,NA,NA
C25H3.19,WBGene00200765,NA,NA
F09C3.9,WBGene00200766,NA,NA
Y71H9A.8,WBGene00200767,NA,NA
Y23H5A.11,WBGene00200768,NA,NA
T28D6.14,WBGene00200769,NA,NA
W06A7.10,WBGene00200770,NA,NA
C18D1.18,WBGene00200771,NA,NA
K07C5.16,WBGene00200772,NA,NA
T10E9.13,WBGene00200773,NA,NA
W02B12.18,WBGene00200774,NA,NA
F57C7.12,WBGene00200775,NA,NA
F40G9.22,WBGene00200776,NA,NA
C39D10.15,WBGene00200777,NA,NA
T10H10.6,WBGene00200778,NA,NA
F56A11.12,WBGene00200779,NA,NA
C05E11.16,WBGene00200780,NA,NA
C53B7.11,WBGene00200781,NA,NA
C39B10.11,WBGene00200782,NA,NA
T14F9.18,WBGene00200783,NA,NA
K06A1.9,WBGene00200784,NA,NA
C49A9.39,WBGene00200785,NA,NA
H36N01.4,WBGene00200786,NA,NA
T12A2.20,WBGene00200787,NA,NA
ZK643.11,WBGene00200788,NA,NA
C44E12.8,WBGene00200789,NA,NA
C45G7.11,WBGene00200790,NA,NA
M7.14,WBGene00200791,NA,NA
C34H3.20,WBGene00200792,NA,NA
F46F3.17,WBGene00200793,NA,NA
F15G9.8,WBGene00200794,NA,NA
C08B11.12,WBGene00200795,NA,NA
H22K11.12,WBGene00200796,NA,NA
Y7A5A.18,WBGene00200797,NA,NA
F26D11.18,WBGene00200798,NA,NA
F44D12.18,WBGene00200799,NA,NA
K02B2.37,WBGene00200800,NA,NA
F09D5.8,WBGene00200801,NA,NA
F40H3.15,WBGene00200802,NA,NA
K03H9.13,WBGene00200803,NA,NA
T27F7.10,WBGene00200804,NA,NA
F57F4.7,WBGene00200805,NA,NA
E01G6.9,WBGene00200806,NA,NA
F40B5.7,WBGene00200807,NA,NA
B0034.16,WBGene00200808,NA,NA
T04C12.28,WBGene00200809,NA,NA
Y53H1C.9,WBGene00200810,NA,NA
C06B8.15,WBGene00200811,NA,NA
C17C3.23,WBGene00200812,NA,NA
C01B9.6,WBGene00200813,NA,NA
F28F9.14,WBGene00200814,NA,NA
D1044.13,WBGene00200815,NA,NA
Y42H9B.8,WBGene00200816,NA,NA
F44E5.12,WBGene00200817,NA,NA
F31E8.18,WBGene00200818,NA,NA
ZK381.56,WBGene00200819,NA,NA
Y50D7A.17,WBGene00200820,NA,NA
T12C9.8,WBGene00200821,NA,NA
F09F3.17,WBGene00200822,NA,NA
Y54G2A.68,WBGene00200823,NA,NA
F08C6.15,WBGene00200824,NA,NA
C25F6.23,WBGene00200825,NA,NA
W06B11.10,WBGene00200826,NA,NA
F08H9.14,WBGene00200827,NA,NA
F13D11.17,WBGene00200828,NA,NA
F43D9.12,WBGene00200829,NA,NA
T28B11.20,WBGene00200830,NA,NA
C41G11.16,WBGene00200831,NA,NA
T13A10.62,WBGene00200832,NA,NA
D2092.14,WBGene00200833,NA,NA
K02E2.15,WBGene00200834,NA,NA
H32C10.99,WBGene00200835,NA,NA
C25F9.17,WBGene00200836,NA,NA
R04F11.24,WBGene00200837,NA,NA
ZK596.4,WBGene00200838,NA,NA
F53B3.11,WBGene00200839,NA,NA
R13H8.4,WBGene00200840,NA,NA
C24H11.12,WBGene00200841,NA,NA
C50C3.17,WBGene00200842,NA,NA
C07H4.4,WBGene00200843,NA,NA
F09G8.11,WBGene00200844,NA,NA
ZC373.8,WBGene00200845,NA,NA
